2026-05-19 12:56:43,804 | INFO | Background Worker started (interval: 600s)
2026-05-19 12:56:43,805 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 12:56:44,064 | INFO | ============================================================
2026-05-19 12:56:44,065 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 12:56:44,065 | INFO | ============================================================
2026-05-19 12:56:44,065 | INFO | Scraping GIZ...
2026-05-19 12:56:45,794 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 12:56:45,795 | INFO | Scraping BID...
2026-05-19 12:56:46,339 | INFO | Scraping PNUD...
2026-05-19 12:56:47,283 | INFO | Scraping USAID...
2026-05-19 12:56:49,298 | INFO | Scraping CAF...
2026-05-19 12:56:49,679 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 12:56:50,016 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 12:56:50,016 | INFO | ============================================================
2026-05-19 12:56:50,016 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 12:56:50,016 | INFO | ============================================================
2026-05-19 12:56:50,017 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
2026-05-19 12:58:41,340 | INFO | FastAPI Server starting...
2026-05-19 12:58:41,340 | INFO | BD inicializada en C:\2026 AI EGIOC5\Antigravity JS\proyectos\Proy_03_RadarFondos\backend\radar.db
2026-05-19 12:58:41,340 | INFO | Background Worker started (interval: 600s)
2026-05-19 12:58:41,340 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 12:58:41,630 | INFO | ============================================================
2026-05-19 12:58:41,630 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 12:58:41,630 | INFO | ============================================================
2026-05-19 12:58:41,630 | INFO | Scraping GIZ...
2026-05-19 12:58:43,538 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 12:58:43,539 | INFO | Scraping BID...
2026-05-19 12:58:43,957 | INFO | Scraping PNUD...
2026-05-19 12:58:44,795 | INFO | Scraping USAID...
2026-05-19 12:58:46,805 | INFO | Scraping CAF...
2026-05-19 12:58:47,163 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 12:58:47,476 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 12:58:47,477 | INFO | ============================================================
2026-05-19 12:58:47,477 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 12:58:47,477 | INFO | ============================================================
2026-05-19 12:58:47,477 | INFO | [Engine] Sin nuevas convocatorias en este ciclo
2026-05-19 12:58:47,479 | INFO | FastAPI Server stopping...
2026-05-19 13:06:50,037 | INFO | [Engine] Iniciando barrido de portales internacionales...
2026-05-19 13:06:50,049 | INFO | ============================================================
2026-05-19 13:06:50,049 | INFO | SCRAPER CORE - INICIANDO BARRIDO
2026-05-19 13:06:50,050 | INFO | ============================================================
2026-05-19 13:06:50,051 | INFO | Scraping GIZ...
2026-05-19 13:06:52,086 | ERROR | Error en scraper GIZ: no such column: externo_id
2026-05-19 13:06:52,086 | INFO | Scraping BID...
2026-05-19 13:06:52,595 | INFO | Scraping PNUD...
2026-05-19 13:06:53,545 | INFO | Scraping USAID...
2026-05-19 13:06:55,520 | INFO | Scraping CAF...
2026-05-19 13:06:55,915 | WARNING | CAF scrap error (https://www.caf.com/es/convocatorias/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /es/convocatorias/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:06:56,232 | WARNING | CAF scrap error (https://www.caf.com/en/projects/): HTTPSConnectionPool(host='www.caf.com', port=443): Max retries exceeded with url: /en/projects/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)')))
2026-05-19 13:06:56,233 | INFO | ============================================================
2026-05-19 13:06:56,233 | INFO | BARRIDO COMPLETADO: 2 extraidos, 0 nuevos
2026-05-19 13:06:56,233 | INFO | ============================================================
